
   74	   67	inf.	 100.13	0	   7111992	   7057631
   75	   75	inf.	 100.22	0	  11200134	  10790400
   76	   77	inf.	 100.78	0	   8047281	   7953944
   77	   58	inf.	 100.39	0	  13162287	  13126474
   78	   59	inf.	 100.42	0	  10374584	  10373562
   79	   75	inf.	 100.36	0	  18332716	  17670404
   80	   61	inf.	 100.34	0	   8882053	   8857734
   81	   91	inf.	   0.00	1	      2913	      2834
   82	   93	inf.	   0.00	1	       148	       144
   83	  111	inf.	   0.00	1	       150	       134
   84	  109	inf.	   0.00	1	       178	       166
   85	   86	inf.	   0.00	1	       100	        88
   86	   88	inf.	   0.00	1	       326	       300
   87	   96	inf.	   0.00	1	       287	       272
   88	  104	inf.	   0.00	1	        93	        70
   89	  109	inf.	   0.00	1	        64	        53
   90	   94	inf.	   0.00	1	       285	       271
   91	   90	inf.	   0.00	1	       124	       113
   92	  130	inf.	   0.00	1	        66	        46
   93	   96	inf.	   0.00	1	       960	       950
   94	   87	inf.	   0.00	1	       299	       281
   95	   92	inf.	   0.00	1	       431	       413
   96	   97	inf.	   0.00	1	        85	        69
   97	  117	inf.	   0.00	1	       844	       832
   98	  100	inf.	   0.00	1	       507	       488
   99	  103	inf.	   0.00	1	       518	       500
  100	   92	inf.	   0.00	1	       403	       343
  101	   79	inf.	   0.00	1	      1440	      1418
  102	   91	inf.	   0.00	1	       139	        98
  103	   93	inf.	   0.00	1	       225	       177
  104	   96	inf.	   0.00	1	      2296	      2247
  105	   84	inf.	   0.00	1	       120	        96
  106	   73	inf.	   0.02	1	      7250	      7116
  107	  108	inf.	   0.00	1	      1106	      1093
  108	   85	inf.	   0.00	1	      3907	      3871
  109	   90	inf.	   0.00	1	      1706	      1656
  110	   85	inf.	   0.00	1	      1662	      1611
  111	  106	inf.	   0.00	1	       208	       194
  112	  104	inf.	   0.02	1	      2185	      2155
  113	   93	inf.	   0.05	1	     27746	     27675
  114	   93	inf.	   0.00	1	       187	       138
  115	   80	inf.	   0.00	1	       256	       202
  116	   93	inf.	   0.00	1	       325	       303
  117	   95	inf.	   0.03	1	     24138	     23980
  118	   89	inf.	   0.00	1	      2404	      2396
  119	  101	inf.	   0.00	1	      3783	      3716
  120	  114	inf.	   0.02	1	      3481	      3442
  121	   81	inf.	   0.00	1	      3667	      3608
  122	   96	inf.	   0.00	1	       562	       519
  123	   89	inf.	   0.14	1	     85514	     82755
  124	   74	inf.	   0.00	1	      6947	      6892
  125	   82	inf.	   0.02	1	      9437	      9399
  126	  103	inf.	   0.00	1	        95	        44
  127	   87	inf.	   0.00	1	      1095	      1066
  128	  104	inf.	   0.00	1	       230	       179
  129	   74	inf.	   0.00	1	      1149	      1028
  130	   78	inf.	   0.03	1	     13412	     12773
  131	   86	inf.	   0.00	1	       694	       649
  132	  107	inf.	   0.00	1	        85	        27
  133	   82	inf.	   0.00	1	      1028	       983
  134	   77	inf.	   0.16	1	     63737	     63656
  135	  101	inf.	   0.03	1	     19666	     19268
  136	   91	inf.	   0.02	1	       810	       786
  137	   87	inf.	   0.00	1	       868	       847
  138	  100	inf.	   0.00	1	       219	       193
  139	   82	inf.	   0.02	1	     13316	     12992
  140	  101	inf.	   0.00	1	       197	       150
  141	   98	inf.	   0.00	1	       124	        28
  142	   95	inf.	   0.00	1	       211	        45
  143	   84	inf.	   0.52	1	    250452	    250390
  144	   78	inf.	   0.88	1	    413309	    409857
  145	   80	inf.	   0.00	1	       174	        62
  146	   89	inf.	   0.56	1	    320450	    319681
  147	   99	inf.	   0.00	1	       125	        59
  148	   98	inf.	   0.02	1	     10338	     10048
  149	   71	inf.	   0.00	1	        87	        23
  150	   87	inf.	   1.30	1	    414517	    410373
  151	  102	inf.	   0.00	1	      1091	      1024
  152	  105	inf.	   0.88	1	    376693	    364695
  153	   89	inf.	   0.02	1	     13409	     13370
  154	   85	inf.	   0.38	1	    217738	    213304
  155	   81	inf.	   0.34	1	    199978	    199564
  156	   76	inf.	   0.11	1	     48244	     48096
  157	   83	inf.	   0.20	1	    129164	    129115
  158	  111	inf.	   0.00	1	        65	        25
  159	   80	inf.	   0.03	1	     14890	     14669
  160	   85	inf.	   0.02	1	        91	        42
  161	  156	inf.	   0.00	1	        40	        36
  162	  147	inf.	   0.00	1	        33	        26
  163	  151	inf.	   0.00	1	        40	        33
  164	  131	inf.	   0.00	1	        30	        26
  165	  122	inf.	   0.00	1	        28	        25
  166	  154	inf.	   0.00	1	        33	        29
  167	  128	inf.	   0.00	1	        28	        25
  168	  149	inf.	   0.00	1	        32	        27
  169	  129	inf.	   0.00	1	        44	        39
  170	  130	inf.	   0.00	1	        56	        52
  171	  149	inf.	   0.00	1	        30	        27
  172	  154	inf.	   0.00	1	        29	        27
  173	  115	inf.	   0.00	1	        32	        26
  174	  128	inf.	   0.00	1	        32	        26
  175	  149	inf.	   0.00	1	        29	        26
  176	  149	inf.	   0.00	1	        35	        28
  177	  117	inf.	   0.00	1	        28	        26
  178	  127	inf.	   0.02	1	        31	        26
  179	  154	inf.	   0.00	1	        45	        44
  180	  121	inf.	   0.00	1	        28	        26
  181	  113	inf.	   0.00	1	        86	        81
  182	  113	inf.	   0.00	1	        28	        27
  183	  121	inf.	   0.00	1	        32	        26
  184	  146	inf.	   0.00	1	        26	        25
  185	  154	inf.	   0.00	1	        91	        82
  186	  157	inf.	   0.00	1	        34	        28
  187	  135	inf.	   0.00	1	        30	        26
  188	  146	inf.	   0.00	1	        48	        42
  189	  117	inf.	   0.00	1	        33	        26
  190	  112	inf.	   0.00	1	        41	        35
  191	  132	inf.	   0.00	1	        56	        53
  192	  126	inf.	   0.00	1	        76	        65
  193	  149	inf.	   0.00	1	        32	        28
  194	  136	inf.	   0.00	1	        40	        34
  195	  113	inf.	   0.00	1	        85	        71
  196	  143	inf.	   0.00	1	        29	        25
  197	  136	inf.	   0.00	1	        30	        26
  198	  137	inf.	   0.00	1	        32	        29
  199	  112	inf.	   0.00	1	        62	        57
  200	  160	inf.	   0.00	1	        45	        42
  201	  137	inf.	   0.00	1	        28	        25
  202	  110	inf.	   0.00	1	        40	        27
  203	  128	inf.	   0.00	1	        78	        74
  204	  121	inf.	   0.00	1	        36	        26
  205	  149	inf.	   0.00	1	        28	        25
  206	  118	inf.	   0.00	1	        63	        57
  207	  148	inf.	   0.00	1	        68	        55
  208	  131	inf.	   0.00	1	        51	        44
  209	  139	inf.	   0.00	1	        53	        46
  210	  153	inf.	   0.00	1	        35	        27
  211	  147	inf.	   0.00	1	        26	        25
  212	  127	inf.	   0.00	1	       107	        97
  213	  121	inf.	   0.00	1	        32	        26
  214	  135	inf.	   0.00	1	        28	        26
  215	  124	inf.	   0.00	1	        39	        33
  216	  134	inf.	   0.00	1	        46	        43
  217	  143	inf.	   0.00	1	        32	        27
  218	  127	inf.	   0.00	1	        83	        79
  219	  117	inf.	   0.00	1	        28	        25
  220	  125	inf.	   0.00	1	        45	        41
  221	  134	inf.	   0.00	1	        78	        58
  222	  117	inf.	   0.00	1	        31	        26
  223	  141	inf.	   0.00	1	       188	       178
  224	  118	inf.	   0.00	1	        30	        25
  225	   94	inf.	   0.00	1	        66	        54
  226	  131	inf.	   0.00	1	        84	        80
  227	  127	inf.	   0.00	1	        50	        46
  228	  136	inf.	   0.00	1	        33	        27
  229	  134	inf.	   0.00	1	        34	        27
  230	  118	inf.	   0.00	1	        35	        27
  231	  112	inf.	   0.00	1	        36	        27
  232	  159	inf.	   0.00	1	        30	        26
  233	  144	inf.	   0.00	1	        36	        27
  234	  104	inf.	   0.00	1	        59	        51
  235	  112	inf.	   0.00	1	        36	        29
  236	  158	inf.	   0.00	1	        34	        28
  237	  131	inf.	   0.00	1	        28	        25
  238	  141	inf.	   0.00	1	        32	        26
  239	  147	inf.	   0.00	1	        31	        26
  240	  135	inf.	   0.00	1	        40	        27

 Average computation time (seconds)    :     13.842  (standard deviation :     32.948)

 Average number of created nodes       : 1323609.625  (standard deviation : 3462225.608)

 Average number of nodes branched into : 1311491.375  (standard deviation : 3419132.219)

 Problems solved to optimality                    :  212

 Problems for which no feasible solution is found :    0
