
  192	  138	inf.	   0.00	1	        29	        28
  193	  118	inf.	   0.00	1	        30	        27
  194	  137	inf.	   0.00	1	        29	        25
  195	  132	inf.	   0.00	1	        27	        25
  196	  124	inf.	   0.00	1	        28	        26
  197	  136	inf.	   0.00	1	        29	        27
  198	   97	inf.	   0.00	1	        29	        26
  199	  121	inf.	   0.00	1	        26	        25
  200	  140	inf.	   0.00	1	        28	        26
  201	  133	inf.	   0.00	1	        30	        28
  202	  127	inf.	   0.00	1	        62	        60
  203	  140	inf.	   0.00	1	        27	        26
  204	  146	inf.	   0.00	1	        43	        41
  205	  140	inf.	   0.00	1	        53	        50
  206	  137	inf.	   0.00	1	        28	        27
  207	  161	inf.	   0.00	1	        27	        26
  208	  127	inf.	   0.00	1	        28	        27
  209	  124	inf.	   0.00	1	        27	        25
  210	  141	inf.	   0.00	1	        29	        28
  211	  170	inf.	   0.00	1	        30	        29
  212	  130	inf.	   0.00	1	        32	        27
  213	  139	inf.	   0.00	1	        30	        26
  214	  128	inf.	   0.00	1	        31	        27
  215	  131	inf.	   0.00	1	        28	        27
  216	  148	inf.	   0.00	1	        28	        26
  217	  151	inf.	   0.00	1	        27	        26
  218	  155	inf.	   0.00	1	        29	        27
  219	  127	inf.	   0.00	1	        29	        27
  220	  154	inf.	   0.00	1	        29	        26
  221	  120	inf.	   0.00	1	        27	        25
  222	  144	inf.	   0.00	1	        29	        28
  223	  145	inf.	   0.00	1	        33	        32
  224	  173	inf.	   0.00	1	        28	        26
  225	  159	inf.	   0.00	1	        26	        25
  226	  153	inf.	   0.00	1	        28	        27
  227	  149	inf.	   0.00	1	        30	        29
  228	  161	inf.	   0.00	1	        28	        27
  229	  152	inf.	   0.00	1	        33	        32
  230	  153	inf.	   0.00	1	        27	        26
  231	  130	inf.	   0.00	1	        27	        26
  232	  148	inf.	   0.00	1	        28	        27
  233	  151	inf.	   0.00	1	        30	        27
  234	  139	inf.	   0.00	1	        27	        26
  235	  134	inf.	   0.00	1	        27	        26
  236	  122	inf.	   0.00	1	        26	        25
  237	  159	inf.	   0.00	1	        30	        28
  238	  142	inf.	   0.00	1	        27	        26
  239	  156	inf.	   0.00	1	        28	        27
  240	  152	inf.	   0.00	1	        27	        26

 Average computation time (seconds)    :      1.927  (standard deviation :     12.947)

 Average number of created nodes       : 293914.406  (standard deviation : 1849560.485)

 Average number of nodes branched into : 290293.688  (standard deviation : 1829344.196)

 Problems solved to optimality                    :  236

 Problems for which no feasible solution is found :    0
